compound,Alias,target_class,specific_target,indication,max_phase,year-approved,year_stopped,primary_safety_signal,category,therapeutic_area,failure_type,MedChem_Descriptor_Tag,Outcome_Granularity,isomeric,inchikey,cid,status,year_clean,Edward Score V20,Rationale V20,metabolic_stability_estimate,potential_toxic_fragments,P1 Prob V20,P1 Rationale V20,P2 Prob V20,P2 Rationale V20,P3 Prob V20,P3 Rationale V20,TCSP V20
Terfenadine,,H1 Antihistamine,Histamine H1 receptor,Allergy,Approved,1985,1998,QT prolongation/torsades,market_withdrawal,Allergy,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,GUGOEEXESWIERI-UHFFFAOYSA-N,5405,OK,1985.0,88,"This molecule is a textbook case of 'Molecular Obesity' and a structural 'Hard Kill' for modern drug discovery. With an estimated cLogP > 5.5 and MW approaching 480, the affinity is likely driven by non-specific hydrophobic interactions ('Grease') rather than specific binding efficiency (LipE). 

CRITICAL SAFETY ALERT: The structural architecture—a central basic piperidine nitrogen (pKa ~9) flanked by two massive hydrophobic domains (a diphenylmethanol group and a tert-butylphenyl group) connected by a flexible linker—is the canonical pharmacophore for hERG potassium channel blockade. This creates an extreme risk of QT prolongation and Torsades de Pointes. 

Furthermore, the high lipophilicity suggests clearance will be heavily dependent on hepatic metabolism (likely CYP3A4). Any inhibition of this metabolic pathway (Drug-Drug Interactions) would lead to supratherapeutic exposure of this hERG-active parent, compounding the arrhythmia risk. While the tert-butyl group offers a metabolic handle (oxidation to carboxylic acid), the parent molecule is a safety hazard. Tox Summary: Not Clean (High hERG/DDI Risk).",Medium,"Basic piperidine flanked by bis-aryl/t-butyl-phenyl lipophiles (hERG Pharmacophore), High cLogP/MW (Phospholipidosis/DILI risk)",0.15,High probability of QT prolongation signals in safety pharmacology or SAD/MAD studies. The therapeutic window between efficacy and hERG blockade is likely non-existent.,0.05,"Even if it passes Phase 1, the DDI liability (metabolic blockade leading to cardiac events) makes this a 'dead man walking' in larger populations.",0.01,Commercial viability is near zero due to the requirement for black box warnings regarding QT prolongation and concomitant medication restrictions.,0.12
Astemizole,,H1 Antihistamine,Histamine H1 receptor,Allergy,Approved,1988,1999,QT prolongation/torsades,market_withdrawal,Allergy,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,COC1=CC=C(C=C1)CCN2CCC(CC2)NC3=NC4=CC=CC=C4N3CC5=CC=C(C=C5)F,GXDALQBWZGODGZ-UHFFFAOYSA-N,2247,OK,1988.0,88,"This molecule is a walking cardiac safety liability. It exhibits the quintessential hERG pharmacophore: a central basic nitrogen (piperidine, pKa ~8.5) flanked by two lipophilic aromatic domains (fluorobenzyl and methoxyphenethyl) connected by flexible linkers. The cLogP is estimated > 4.5, incurring a heavy 'Grease Tax' which likely drives potency via non-specific hydrophobic effect rather than specific binding efficiency (LipE < 5). The 2-aminobenzimidazole scaffold is notorious for GPCR promiscuity (H1/D2/5HT), suggesting a 'dirty' pharmacological profile. Metabolic soft spots abound: O-demethylation (CYP2D6 polymorphic risk), N-dealkylation, and benzylic oxidation will likely result in high clearance and variable exposure. This is a legacy-style structure that would be killed in modern lead optimization for QT prolongation risk alone. Tox Summary: NOT CLEAN (Severe hERG/QT Risk).",Low,"Basic piperidine-linker-aromatic triad (hERG pharmacophore), 4-methoxyphenethyl (metabolic liability), 2-aminobenzimidazole (promiscuity).",0.15,High risk of QT prolongation in safety pharmacology studies. Preclinical dog telemetry will likely show arrhythmias.,0.1,"Even if it survives P1, the high lipophilicity and basicity suggest a large volume of distribution and potential for phospholipidosis or CNS side effects (sedation) if the BBB is crossed.",0.05,"Commercial viability is near zero due to the existence of cleaner, non-sedating, hERG-neutral competitors. Drug-drug interaction risks (CYP competition) would further limit the label.",0.05
Cisapride,,Prokinetic,5-HT4 receptor agonist,GI motility,Approved,1993,2000,QT prolongation/torsades,market_withdrawal,GI,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CO[C@H]1CN(CC[C@H]1NC(=O)C2=CC(=C(C=C2OC)N)Cl)CCCOC3=CC=C(C=C3)F,DCSUBABJRXZOMT-IRLDBZIGSA-N,6917698,OK,1993.0,88,"This molecule is a textbook example of a 'Trojan Horse': a potent GPCR ligand (likely Serotonin 5-HT4) wrapped in a fatal cardiac liability. The core scaffold (4-amino-5-chloro-2-methoxybenzamide linked to a 3,4-disubstituted piperidine) is a privileged structure for gastroprokinetic activity. However, the N-substituent—a 3-(4-fluorophenoxy)propyl chain—is a catastrophic design choice in the modern era. 

1. **hERG Liability (The Kill Shot)**: The structure contains the quintessential hERG pharmacophore: a basic center (piperidine nitrogen, pKa ~9) connected by a flexible 3-carbon linker to a distal hydrophobic/aromatic clamp (fluorophenoxy). This geometry allows the molecule to span the hERG pore, binding to Y652/F656, and guarantees QT prolongation. In a modern audit, this is a 'Hard Kill'.
2. **Metabolic/DDI Risk**: The lipophilic tail drives CYP3A4 affinity, creating a dual threat: the molecule is likely a substrate (competitive inhibition) and its clearance will be susceptible to DDIs (e.g., with azoles/macrolides). If metabolism is blocked, Cmax spikes, and the hERG liability triggers arrhythmias (Torsades de Pointes).
3. **Physicochemicals**: While MW (465) and cLogP (~2.6) are within range, the 'Grease Tax' is paid in safety, not efficacy. The potency gained from the distal phenyl ring is not worth the cardiac risk.

**Tox Summary**: NOT CLEAN. Severe hERG liability and DDI potential.",Medium,"N-(3-phenoxypropyl) moiety (hERG pharmacophore), Primary aniline (potential bioactivation), Chloro-benzamide core (idiosyncratic toxicity risk).",0.15,High risk of QT prolongation signals in early safety pharmacology or Phase 1 telemetry. Modern safety margins would likely kill this candidate immediately.,0.4,"If it survives safety cuts, the molecule is likely highly efficacious for its target (GI motility), as the scaffold is a proven agonist.",0.05,"Even if approved, this profile carries an extreme risk of post-marketing withdrawal or Black Box warnings due to drug-induced arrhythmias.",0.85
Benfluorex,,Metabolic agent,Indirect 5-HT2B receptor agonist (active metabolite),Metabolic syndrome,Approved,1976 (France),2009,Cardiac valvulopathy,market_withdrawal,Metabolic,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC(CC1=CC(=CC=C1)C(F)(F)F)NCCOC(=O)C2=CC=CC=C2,CJAVTWRYCDNHSM-UHFFFAOYSA-N,2318,OK,1976.0,92,"This structure is a medicinal chemistry cautionary tale disguised as an NCE. It is a lipophilic ester prodrug (benzoate) of an N-substituted phenethylamine. 1) Metabolic Liability: The ester linkage is extremely labile to plasma esterases, rapidly generating the N-(2-hydroxyethyl) intermediate, which will likely undergo further oxidative N-dealkylation to release the primary amine warhead. 2) The Warhead: The core scaffold is a meta-trifluoromethylphenethylamine. This specific substitution pattern (meta-CF3 on an amphetamine backbone) is a historical 'Hard Kill' toxicophore associated with potent 5-HT2B agonism, leading to drug-induced valvular heart disease and pulmonary hypertension. 3) Physicochemicals: The molecule relies heavily on lipophilicity (cLogP > 4.5) for affinity, violating the LipE > 5 rule. It is a 'grease ball' delivering a cardiotoxin. Tox Summary: Not Clean.",Low,"Benzoate ester (rapid hydrolysis), 3-trifluoromethylphenethylamine core (5-HT2B valvulopathy/Pulmonary Hypertension risk), Amphetamine backbone (abuse potential/sympathomimetic CV stress)",0.65,"Acute toxicity is likely manageable, though sympathomimetic cardiovascular effects (BP, HR) will be evident. The ester hydrolysis will be rapid, complicating PK.",0.35,"Likely efficacious for CNS indications (e.g., appetite suppression) due to the scaffold, but the safety margin will be razor-thin due to off-target serotonergic activity.",0.05,HARD KILL. Chronic exposure to the active metabolite (nor-analog) carries an unacceptable risk of fibrotic valvulopathy via 5-HT2B activation. Modern safety audits would terminate this program immediately.,0.011
Clobutinol,,Antitussive,_ (Sigma) receptors and hERG (cause of withdrawal),Cough,Approved,1958 (Gerrmany),2007,QT prolongation/torsades,market_withdrawal,Respiratory,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC(CN(C)C)C(C)(CC1=CC=C(C=C1)Cl)O,KVHHQGIIZCJATJ-UHFFFAOYSA-N,26937,OK,1958.0,85,"This molecule is a deceptive 'Trojan Horse'. While the low Molecular Weight (~255) and ideal cLogP (~3.2) suggest excellent CNS penetration and high Lipophilic Efficiency (LipE), the structural architecture is a textbook liability. The combination of a basic dimethylamine (pKa ~9.5), a flexible aliphatic linker, and a lipophilic p-chlorophenyl tail constitutes a high-fidelity hERG pharmacophore, creating an unacceptable risk of QT prolongation. Furthermore, the molecule fits the profile of a Cationic Amphiphilic Drug (CAD), suggesting risks of phospholipidosis and promiscuous off-target binding (muscarinic/histaminergic GPCRs). The tertiary alcohol provides minimal polar anchoring and is sterically hindered, leaving the molecule reliant on 'greasy' interactions for affinity. Metabolic clearance will be dominated by N-demethylation, generating secondary amine metabolites with potentially distinct and uncharacterized pharmacology. In a modern pipeline, this molecule would be killed immediately for cardiac safety risks. Tox Summary: Not Clean (High hERG/QT Liability).",Medium,"Basic amine with lipophilic aromatic tail (hERG pharmacophore), N-dimethyl motif (rapid oxidative clearance).",0.3,High risk of dose-limiting CNS side effects and QT interval prolongation in healthy volunteers.,0.3,"While likely to show functional target engagement due to high exposure and promiscuity, the therapeutic index will be non-existent due to cardiac liabilities.",0.05,Severe risk of idiosyncratic cardiac events (Torsades de Pointes) leading to regulatory rejection or post-market withdrawal.,0.0045
Nomifensine,,NDRI,DAT and NET inhibition,Depression,Approved,1976 (Germany),1986,Hemolytic anemia,market_withdrawal,CNS,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3,XXPANQJNYNUNES-UHFFFAOYSA-N,4528,OK,1976.0,85,"This molecule is a 'Chemical Kamikaze'. While the physicochemical properties are elite for CNS penetration (MW ~224, cLogP ~3.3, TPSA ~29), the structure contains a fatal liability: a primary aniline fused to an electron-rich nitrogen heterocycle (indoline-like scaffold). The electron-donating nature of the cyclic nitrogen, combined with the aniline, creates a system with very low oxidation potential. This guarantees the formation of reactive quinone-imine metabolites or radical species, leading to high risks of idiosyncratic toxicity, haptenization, and immune-mediated adverse events (e.g., hemolytic anemia, DILI). It mimics the structural flaws of withdrawn catecholamine reuptake inhibitors. High potency cannot justify this safety risk in a modern NCE.",Low,"Primary Aniline (Bioactivation trigger), Electron-rich Indoline core (Oxidative stress), Benzylic methine (Metabolic hotspot)",0.25,High risk of reactive metabolite formation may not show in acute tox but will flag in Ames or covalent binding assays.,0.1,Idiosyncratic toxicity risks (liver/blood) likely to emerge in larger populations.,0.01,Commercial viability is near zero due to safety profile; likely Black Box warning or withdrawal if approved.,0.0025
Zimeldine,,SSRI,Serotonin Transporter (SERT),Depression,Approved,1982 (Sweden),1983,Guillain Barr  syndrome,market_withdrawal,CNS,tox_safety,idiosyncratic_immunotoxicity,Withdrawn / restricted for safety,CN(C)C/C=C(/C1=CC=C(C=C1)Br)\C2=CN=CC=C2,OYPPVKRFBIWMSX-SXGWCWSVSA-N,5365247,OK,1982.0,68,"This molecule presents as a classic 'Old School' CNS scaffold (1,1-diaryl-3-aminopropene) that prioritizes potency over selectivity. While the physicochemical properties are nearly ideal for BBB penetration (MW < 350, cLogP ~3.0, TPSA < 20), the structure is a textbook example of a 'Promiscuous Binder'. The tertiary allylamine linked to a lipophilic diaryl system (Bromophenyl + Pyridine) creates a perfect pharmacophore for hERG channel blockade (Type 2 antiarrhythmic liability). Furthermore, this scaffold historically correlates with significant off-target activity at Histamine (H1) and Muscarinic receptors, leading to a 'dirty' side-effect profile (sedation, dry mouth). The dimethylamino group is a metabolic 'soft spot' that will undergo rapid N-demethylation, complicating PK/PD with an active secondary amine metabolite. The 3-pyridyl moiety, while reducing LogP compared to a phenyl ring, can occasionally trigger idiosyncratic toxicity via reactive metabolite formation. This is a potent lead that likely requires significant optimization to dial out cardiac and selectivity risks. Tox Summary: Not Clean (hERG & Polypharmacology Risk).",Medium,"Dimethylamine (N-dealkylation), 3-Pyridyl moiety (potential bioactivation), Bromophenyl (lipophilic bulk), Basic Allylamine (hERG pharmacophore).",0.55,High risk of QT prolongation due to hERG pharmacophore overlap. CNS side effects (sedation/stimulation) from off-target GPCR binding may limit dose escalation.,0.4,"Target engagement is likely high due to the privileged scaffold, but the therapeutic window will be squeezed by the safety margins established in Phase 1.",0.1,"Idiosyncratic toxicity risks associated with halogenated aromatics and pyridine bioactivation, combined with the competitive disadvantage of a 'dirty' profile, severely limit commercial viability.",0.022
Phenylpropanolamine,,Sympathomimetic,_1_ and _1_-adrenergic receptors,Appetite suppression/decongestant,Approved,~1940s,2000,Hemorrhagic stroke risk,market_withdrawal,Metabolic,tox_safety,neurotoxicity,Withdrawn / restricted for safety,C[C@@H]([C@@H](C1=CC=CC=C1)O)N,DLNKOYKMWOXYQA-CBAPKCEASA-N,10297,OK,1940.0,68,"Physicochemically, this molecule is a seductress. With MW ~150, cLogP ~1.1, and TPSA ~46, it achieves a 'Golden' CNS MPO score and theoretically infinite Lipophilic Efficiency (LipE). However, structural context is everything. This is an alpha-methyl-beta-hydroxy-phenethylamine scaffold—the canonical pharmacophore for sympathomimetic activity. The alpha-methyl group acts as a steric shield against Monoamine Oxidase (MAO) degradation, ensuring high systemic exposure and extended half-life compared to the endogenous parent. While chemically stable and highly permeable, the pharmacological phenotype is uncontrolled adrenergic and dopaminergic stimulation. As an NCE, this presents immediate 'Hard Kill' risks for cardiovascular safety (hypertension, hemorrhagic stroke) and CNS abuse liability. You have designed a potent vasopressor, not a safe therapeutic. Tox Summary: Not Clean (High CV/CNS Risk).",High,"Alpha-methyl amine (MAO resistance/Amphetamine-class structural alert), Primary amine (CNS stimulant pharmacophore)",0.55,"Molecule will likely clear animal tox due to low structural complexity, but Phase 1 healthy volunteers will exhibit immediate dose-dependent cardiovascular events (BP/HR spikes), limiting the therapeutic window.",0.25,"While target engagement (adrenergic/dopaminergic) is guaranteed, the side-effect profile (insomnia, anxiety, palpitations) will make finding a tolerable effective dose nearly impossible.",0.1,"Regulatory appetite for new non-selective sympathomimetics is non-existent due to historical associations with stroke and abuse. REMS programs would be mandatory, killing commercial viability.",0.014
Temafloxacin,,Fluoroquinolone,DNA gyrase and Topoisomerase IV,Infection,Approved,1992,1992,Hemolysis/renal failure,market_withdrawal,Infectious,tox_safety,renal_toxicity,Withdrawn / restricted for safety,CC1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=C(C=C(C=C4)F)F)F,QKDHBVNJCZBTMR-UHFFFAOYSA-N,60021,OK,1992.0,82,"The molecule is a fluoroquinolone antibiotic derivative, identifiable by the 4-oxo-1,4-dihydroquinoline-3-carboxylic acid core. While the scaffold is validated for DNA gyrase inhibition, the N1-(2,4-difluorophenyl) substituent represents a critical medicinal chemistry error compared to the 'Gold Standard' N1-cyclopropyl or N1-ethyl motifs. 

1. **LipE & Physicochemical Penalty**: Replacing a compact alkyl/cycloalkyl group with a lipophilic difluorophenyl ring adds significant molecular weight and lipophilicity (cLogP) without a commensurate increase in on-target potency. This lowers Lipophilic Efficiency (LipE) and increases the risk of off-target promiscuity.
2. **hERG Liability**: Fluoroquinolones carry a class-wide risk for QT prolongation. The hERG pharmacophore often requires a basic center (piperazine) linked to a hydrophobic aromatic moiety. By installing an extra aromatic ring at N1, you have likely optimized the molecule for hERG blockade via additional pi-stacking interactions within the channel pore.
3. **Solubility & Crystalluria**: The molecule is a zwitterion. The addition of the lipophilic N1-aryl tail to a zwitterionic core often results in poor solubility at the isoelectric point (typically near physiological pH), creating a high risk of crystalluria and nephrotoxicity.
4. **Idiosyncratic Risk**: N1-aryl fluoroquinolones have a historical association with severe immune-mediated adverse events (hemolytic anemia, hepatotoxicity) compared to their N1-alkyl cousins. This structural deviation is a 'red flag' for safety.

Tox Summary: Not Clean.",Medium,"N1-(2,4-difluorophenyl) moiety [hERG/Immune Tox risk], Fluoroquinolone core [QT prolongation, Phototoxicity, Tendonitis risk], Piperazine [Bioactivation/N-oxidation].",0.4,High risk of QT prolongation (hERG) and potential nephrotoxicity (crystalluria) in healthy volunteers. The N1-aryl group significantly heightens the safety hurdle compared to standard-of-care.,0.6,"If the molecule is tolerated, the pharmacophore is intact and should demonstrate robust antibacterial efficacy. Target engagement is not the issue; the therapeutic window is.",0.05,Severe risk of idiosyncratic toxicity (immune-mediated) or late-stage cardiac safety failure. Structural analogs with this N1-substitution pattern have been withdrawn from the market for these exact reasons.,0.12
Grepafloxacin,,Fluoroquinolone,DNA gyrase and Topoisomerase IV,Infection,Approved,1997,1999,QT prolongation,market_withdrawal,Infectious,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC1CN(CCN1)C2=C(C(=C3C(=C2)N(C=C(C3=O)C(=O)O)C4CC4)C)F,AIJTTZAVMXIJGM-UHFFFAOYSA-N,72474,OK,1997.0,78,"The molecule is a fluoroquinolone-3-carboxylic acid derivative, a scaffold historically validated for bacterial DNA gyrase inhibition but fraught with safety liabilities. While the core ensures potency, the specific substitution pattern—a methyl group at the C5 position of the aromatic ring combined with a C7-piperazine—triggers a critical 'Hard Kill' alert for hERG inhibition. The C5-methyl substituent increases the lipophilicity and steric bulk of the central aromatic stack, enhancing pi-stacking interactions within the hERG pore compared to C5-H or C5-NH2 analogs. This, coupled with the distal basic amine of the piperazine, forms a textbook Class III antiarrhythmic pharmacophore (QT prolongation risk). Additionally, the zwitterionic nature at physiological pH creates a solubility cliff at the isoelectric point, presenting a risk of crystalluria. The benzylic methyl group is also a metabolic soft spot susceptible to oxidation. Tox Summary: Not Clean (High hERG/QT Liability).",Medium,"Fluoroquinolone core (hERG, Tendonitis), Benzylic methyl (Metabolic shunt), Acyl glucuronide (Idiosyncratic DILI risk)",0.2,High probability of dose-limiting cardiovascular toxicity (QTc prolongation) due to the lipophilic C5-substituent enhancing hERG affinity.,0.4,"While likely efficacious against the target, the safety window will be narrow. High risk of attrition due to cardiac signals or liver enzyme elevations.",0.05,Commercial viability is severely compromised by the safety profile. Cleaner analogs exist; this molecule represents a 'regressive' step in safety optimization.,72.5
Sparfloxacin,,Fluoroquinolone,DNA gyrase and Topoisomerase IV,Infection,Approved,1996,2001,QT prolongation,market_withdrawal,Infectious,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,DZZWHBIBMUVIIW-DTORHVGOSA-N,60464,OK,1996.0,68,"This molecule is a textbook example of 'Potency at the Expense of Safety'. While the fluoroquinolone core guarantees bacterial topoisomerase inhibition, the specific substitution pattern introduces severe developability liabilities. 

1. **Phototoxicity (The 8-Fluoro Trap)**: The presence of a fluorine atom at the C8 position (adjacent to the ring nitrogen) is a well-established structural alert for high phototoxicity. It alters the electronic properties of the chromophore, facilitating the generation of reactive oxygen species upon UV exposure. In a modern audit, this is a near-automatic rejection for chronic indications.

2. **hERG Liability**: The combination of the lipophilic 3,5-dimethylpiperazine tail, the cyclopropyl headgroup, and the zwitterionic core creates a vector that often overlaps with the hERG pharmacophore. The added lipophilicity from the methyl groups on the piperazine (vs. unsubstituted) exacerbates this risk compared to simpler analogs.

3. **5-Amino Substituent**: While this group (an aniline-like moiety) often enhances Gram-positive potency and improves oral absorption, it adds to the overall polarity (TPSA) and introduces a primary amine that could be a handle for idiosyncratic toxicity or conjugation, though it is electronically deactivated by the core.

4. **Metabolic Stability**: The 3,5-dimethyl substitution on the piperazine is a smart design choice to block N-dealkylation and ring oxidation, likely resulting in a favorable half-life. However, this pharmacokinetic advantage does not outweigh the safety taxes (Photo/QT).

Conclusion: A potent antimicrobial scaffold marred by 'dirty' physical chemistry (Phototox/hERG).",High,"8-Fluoroquinolone core (High Phototoxicity Risk), Primary Aniline (Idiosyncratic Risk), Basic Piperazine linked to lipophilic core (hERG Risk).",0.6,High risk of QT prolongation and phototoxicity signals emerging in early volunteer studies. The therapeutic window will be defined by these off-target effects.,0.45,"Efficacy is virtually guaranteed given the validated scaffold, but the safety profile will restrict dosing regimens and patient populations.",0.1,Commercial viability is severely compromised by the safety profile. Competitors without the 8-F phototox liability will dominate the market share.,0.65
Pemoline,,CNS stimulant,Indirect Dopamine agonist (likely through DAT inhibition),ADHD,Approved,1975,2005,Severe hepatotoxicity / liver failure,market_withdrawal,CNS,tox_safety,hepatotoxicity,Withdrawn / restricted for safety,C1=CC=C(C=C1)C2C(=O)N=C(O2)N,NRNCYVBFPDDJNE-UHFFFAOYSA-N,4723,OK,1975.0,78,"While the physicochemical properties (MW ~176, cLogP ~1.0, TPSA ~65) are theoretically perfect for CNS penetration, this molecule is a medicinal chemistry trap. The core scaffold is a 5-substituted-2-amino-oxazolin-4-one. 

CRITICAL FLAW 1: RACEMIZATION. The chiral center at the 5-position is both benzylic and alpha to a carbonyl. This proton is significantly acidic, guaranteeing rapid in vivo racemization. Pursuit of a single enantiomer is futile.

CRITICAL FLAW 2: STABILITY & TOX. The heterocyclic core functions as a cyclic acyl-isourea/guanidine. This motif is prone to hydrolytic ring opening and metabolic bioactivation. Historically, small, polar CNS stimulants with this specific amino-oxazolone architecture are heavily associated with Idiosyncratic Drug-Induced Liver Injury (IDILI), likely due to the formation of reactive nitrenium or electrophilic species upon metabolism. The unsubstituted phenyl ring further invites rapid clearance via para-hydroxylation. This is a 'Siren Song' molecule: it passes every calculated filter but fails on fundamental chemical stability and safety. Tox Summary: NOT CLEAN.",Low,"2-amino-oxazolin-4-one core (DILI alert), Acidic Benzylic Methine (Racemization risk), Unsubstituted Phenyl (Metabolic soft spot)",0.4,High risk of PK variability due to racemization and potential hydrolytic instability. Safety signals (liver enzymes) may appear early.,0.25,"While target engagement is likely given the CNS profile, the safety margin will be nonexistent. High attrition risk due to idiosyncratic tox.",0.05,Severe risk of post-marketing withdrawal or black box warnings for hepatotoxicity. This chemotype is historically compromised.,0.15
Thioridazine,Thioridazine (restricted),D2 antagonist,Dopamine D2 receptor; also blocks hERG channels,Schizophrenia,Approved,1959,2005,QT prolongation/torsades,market_withdrawal,CNS,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,KLBQZWRITKRQQV-UHFFFAOYSA-N,5452,OK,1959.0,88,"This molecule is a medicinal chemistry dinosaur that violates almost every modern rule for CNS safety and developability. The structure features a tricyclic phenothiazine core substituted with a methylthio group, linked via an ethyl chain to an N-methylpiperidine. 

1. **Physicochemical Disaster**: The cLogP is estimated > 5.5, well into the 'Grease Tax' penalty zone. While this ensures brain penetration, it guarantees high non-specific binding (low LipE) and poor solubility.
2. **hERG Guillotine**: The topology is a textbook Class III antiarrhythmic/hERG blocker pharmacophore: a protonatable basic amine (piperidine) connected by a flexible linker to a massive, lipophilic aromatic plane. QT prolongation is not a risk; it is a certainty.
3. **Metabolic & Tox Liabilities**: The molecule contains two sulfur atoms susceptible to S-oxidation (sulfoxide/sulfone formation). The high lipophilicity combined with the cationic amphiphilic nature (CAD) strongly suggests phospholipidosis and potential ocular toxicity (melanin binding). 

Conclusion: A potent but promiscuous 'grease ball' that would be terminated immediately in a modern lead optimization campaign due to cardiotoxicity.",Low,"Phenothiazine core (photo-tox/ocular tox), Thioether (S-oxidation), Basic Piperidine-Linker-Aromatic motif (hERG).",0.15,High probability of failure due to QT prolongation (hERG) and potential for supra-linear accumulation (phospholipidosis).,0.3,"If it survives safety, target engagement (likely GPCR/Dopamine) is probable due to the promiscuous scaffold, but efficacy will be shadowed by narrow therapeutic index.",0.05,Commercial viability is near zero. Requires black box warnings for cardiac arrhythmias and ocular toxicity.,0.002
Terodiline,,Anticholinergic,"M1, M2, and M3 muscarinic receptors and L-type Ca2+ channels",Urinary incontinence,Approved,1986 (UK),1991,QT prolongation/torsades,market_withdrawal,GU,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C,UISARWKNNNHPGI-UHFFFAOYSA-N,23480,OK,1986.0,92,"This molecule is a textbook example of what NOT to synthesize in modern medicinal chemistry. You have constructed the archetypal hERG pharmacophore: a basic secondary amine (pKa ~10) linked via a flexible 3-carbon spacer to a massive hydrophobic 'grease trap' (the diphenylmethane moiety). The addition of the t-butyl group on the nitrogen exacerbates the lipophilicity (cLogP likely > 4.5) and steric bulk, ensuring the molecule gets stuck in the hERG channel pore. The TPSA is dangerously low (~12 Å²), suggesting high BBB penetration but also indiscriminate binding to GPCRs (likely Muscarinic/Calcium channels) and transporters. This is a 'dirty' drug profile from the 1960s. It will likely suffer from high CYP2D6 clearance (polymorphism risk) and catastrophic QT prolongation. Tox Summary: NOT CLEAN.",Low,"Diphenylpropylamine backbone (Classic hERG pharmacophore), Benzylic methine (Oxidation prone)",0.15,"High risk of QT prolongation and CNS side effects (dizziness, tremor) due to off-target GPCR binding will likely halt dose escalation.",0.05,"Even if it engages a target, the safety margin will be non-existent. The 'Grease Tax' ensures low LipE, requiring high doses that trigger the cardiac liabilities.",0.01,Regulatory agencies will not approve a non-life-saving drug with this hERG profile in the modern era. High risk of post-marketing withdrawal if it slips through.,0.01
Levomethadyl,Levomethadyl (LAAM),Opioid agonist,_-opioid receptor,OUD,Approved,1993,2003,QT prolongation/torsades,market_withdrawal,CNS,tox_safety,cardiotoxicity,Withdrawn / restricted for safety,CC[C@@H](C(C[C@H](C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)O,QIRAYNIFEOXSPW-PXNSSMCTSA-N,3041256,OK,1993.0,72,"This molecule is a textbook example of 'Old School' CNS design that fails modern safety audits. While the Molecular Weight (311 Da) is attractive, the physicochemical profile is dominated by excessive lipophilicity (cLogP ~4.8) relative to its size, resulting in poor Lipophilic Efficiency (LipE). The structure triggers a 'Hard Kill' alert for hERG inhibition: it possesses a strong basic center (tertiary amine, pKa ~9.5) linked by a 3-carbon spacer to a massive hydrophobic cluster (gem-diphenyl moiety). This specific topology is statistically correlated with high-affinity blockade of the Kv11.1 channel. Furthermore, the molecule is a cationic amphiphile, raising flags for phospholipidosis and high volume of distribution with prolonged tissue retention. While the secondary alcohol provides a handle for Phase II conjugation (glucuronidation), it is insufficient to offset the 'Grease Tax' imposed by the core. Tox Summary: Not Clean (High hERG/QTc liability).",Medium,"Gem-diphenyl motif (Lipophilicity), Basic amino-alkyl chain (hERG Pharmacophore)",0.2,Capped at 20% due to 'Hard Kill' hERG pharmacophore alert. High risk of QT prolongation and phospholipidosis in early safety cohorts.,0.4,"If safety signals are manageable, CNS penetration is high (TPSA ~23) and target engagement is likely, assuming the lipophilicity drives potency.",0.05,Capped at 5%. Commercial viability is severely compromised by likely cardiac safety margins and competition from cleaner chemotypes.,0.004
